date,total_count,count,ratio,phrase,category,month
2023-03-05,306986,56,0.00018241874222277237,population aging,neutral,2023-03
2023-03-06,477110,208,0.00043595816478380245,population aging,neutral,2023-03
2023-03-07,491276,170,0.0003460376651820972,population aging,neutral,2023-03
2023-03-08,479238,237,0.0004945350744306586,population aging,neutral,2023-03
2023-03-09,500869,204,0.00040729212628451753,population aging,neutral,2023-03
2023-03-10,474747,167,0.0003517663092131177,population aging,neutral,2023-03
2023-03-11,312372,127,0.00040656652965054485,population aging,neutral,2023-03
2023-03-12,313775,80,0.00025495976416221817,population aging,neutral,2023-03
2023-03-13,483073,149,0.0003084419953091976,population aging,neutral,2023-03
2023-03-14,502396,226,0.0004498443458944737,population aging,neutral,2023-03
2023-03-15,512681,184,0.0003588976381024458,population aging,neutral,2023-03
2023-03-16,515796,149,0.0002888738958813174,population aging,neutral,2023-03
2023-03-17,477867,189,0.00039550753661583664,population aging,neutral,2023-03
2023-03-18,312067,74,0.0002371285653401353,population aging,neutral,2023-03
2023-03-19,301941,87,0.0002881357616223037,population aging,neutral,2023-03
2023-03-20,473417,259,0.0005470863952920997,population aging,neutral,2023-03
2023-03-21,486641,210,0.0004315296080683707,population aging,neutral,2023-03
2023-03-22,503482,168,0.0003336762783972416,population aging,neutral,2023-03
2023-03-23,494531,300,0.0006066353777619603,population aging,neutral,2023-03
2023-03-24,462455,190,0.00041085078548183066,population aging,neutral,2023-03
2023-03-25,309743,104,0.0003357622286863626,population aging,neutral,2023-03
2023-03-26,299147,53,0.00017717042123103357,population aging,neutral,2023-03
2023-03-27,475695,175,0.0003678827820347071,population aging,neutral,2023-03
2023-03-28,490819,179,0.0003646965582016996,population aging,neutral,2023-03
2023-03-29,497556,318,0.0006391240382992065,population aging,neutral,2023-03
2023-03-30,420677,202,0.0004801783791364871,population aging,neutral,2023-03
2023-03-31,449869,281,0.0006246262800948721,population aging,neutral,2023-03
2023-04-01,315540,99,0.0003137478608100399,population aging,neutral,2023-04
2023-04-02,309179,132,0.0004269371464426756,population aging,neutral,2023-04
2023-04-03,476836,183,0.00038377974817337617,population aging,neutral,2023-04
2023-04-04,487193,300,0.0006157723941025425,population aging,neutral,2023-04
2023-04-05,488458,251,0.0005138619901813462,population aging,neutral,2023-04
2023-04-06,459113,187,0.00040730713353793075,population aging,neutral,2023-04
2023-04-07,389270,125,0.0003211138798263416,population aging,neutral,2023-04
2023-04-08,290669,38,0.0001307328954928114,population aging,neutral,2023-04
2023-04-09,273774,48,0.00017532709461088344,population aging,neutral,2023-04
2023-04-10,405537,244,0.0006016713641418662,population aging,neutral,2023-04
2023-04-11,477794,213,0.00044579881706342063,population aging,neutral,2023-04
2023-04-12,488672,238,0.0004870342479208958,population aging,neutral,2023-04
2023-04-13,490386,206,0.0004200772452720918,population aging,neutral,2023-04
2023-04-14,456649,149,0.0003262899951603967,population aging,neutral,2023-04
2023-04-15,304282,44,0.0001446027040705661,population aging,neutral,2023-04
2023-04-16,294116,49,0.00016660093296522462,population aging,neutral,2023-04
2023-04-17,449839,114,0.0002534240028098942,population aging,neutral,2023-04
2023-04-18,487585,148,0.000303536819221264,population aging,neutral,2023-04
2023-04-19,495117,342,0.0006907458237143947,population aging,neutral,2023-04
2023-04-20,505072,283,0.0005603161529445307,population aging,neutral,2023-04
2023-04-21,442165,140,0.00031662388474890595,population aging,neutral,2023-04
2023-04-22,291122,63,0.0002164041192352347,population aging,neutral,2023-04
2023-04-23,285319,81,0.0002838927656412647,population aging,neutral,2023-04
2023-04-24,453171,239,0.0005273947362033316,population aging,neutral,2023-04
2023-04-25,478078,228,0.00047690962562594387,population aging,neutral,2023-04
2023-04-26,499642,202,0.0004042894712614232,population aging,neutral,2023-04
2023-04-27,503305,182,0.0003616097594897726,population aging,neutral,2023-04
2023-04-28,477911,134,0.00028038693396887705,population aging,neutral,2023-04
2023-04-29,312100,51,0.00016340916372957386,population aging,neutral,2023-04
2023-04-30,292074,216,0.0007395386100782678,population aging,neutral,2023-04
2023-05-01,382308,131,0.000342655659834479,population aging,neutral,2023-05
2023-05-02,472981,174,0.00036787947084555194,population aging,neutral,2023-05
2023-05-03,496390,162,0.0003263562924313544,population aging,neutral,2023-05
2023-05-04,496481,166,0.0003343531776644021,population aging,neutral,2023-05
2023-05-05,463524,174,0.0003753850933285008,population aging,neutral,2023-05
2023-05-06,318236,47,0.0001476891363642077,population aging,neutral,2023-05
2023-05-07,305413,74,0.00024229485974729302,population aging,neutral,2023-05
2023-05-08,460286,150,0.0003258843414746484,population aging,neutral,2023-05
2023-05-09,488772,250,0.0005114859279991489,population aging,neutral,2023-05
2023-05-10,520267,215,0.0004132493508141012,population aging,neutral,2023-05
2023-05-11,499831,205,0.00041013862685587726,population aging,neutral,2023-05
2023-05-12,475520,122,0.00025656123822341857,population aging,neutral,2023-05
2023-05-13,290386,43,0.00014807876412774722,population aging,neutral,2023-05
2023-05-14,247082,41,0.00016593681449883035,population aging,neutral,2023-05
2023-05-15,476911,162,0.0003396860210815016,population aging,neutral,2023-05
2023-05-16,508558,168,0.000330345801265539,population aging,neutral,2023-05
2023-05-17,516177,170,0.0003293443915556098,population aging,neutral,2023-05
2023-05-18,491864,192,0.00039035180456386317,population aging,neutral,2023-05
2023-05-19,475987,128,0.00026891490733990637,population aging,neutral,2023-05
2023-05-20,313906,55,0.0001752116875752614,population aging,neutral,2023-05
2023-05-21,305588,61,0.0001996151681348744,population aging,neutral,2023-05
2023-05-22,478952,134,0.00027977751423942273,population aging,neutral,2023-05
2023-05-23,502427,137,0.00027267642861550037,population aging,neutral,2023-05
2023-05-24,515438,184,0.00035697794885126825,population aging,neutral,2023-05
2023-05-25,506377,465,0.0009182881528979397,population aging,neutral,2023-05
2023-05-26,476611,207,0.00043431645513846725,population aging,neutral,2023-05
2023-05-27,315199,84,0.000266498307418488,population aging,neutral,2023-05
2023-05-28,311410,55,0.00017661603673613564,population aging,neutral,2023-05
2023-05-29,422001,140,0.00033175276835836884,population aging,neutral,2023-05
2023-05-30,492310,205,0.00041640429810485264,population aging,neutral,2023-05
2023-05-31,511821,236,0.00046109870442986905,population aging,neutral,2023-05
2023-06-01,520029,243,0.0004672816323705024,population aging,neutral,2023-06
2023-06-02,471163,168,0.00035656450103255135,population aging,neutral,2023-06
2023-06-03,316228,74,0.00023400837370504826,population aging,neutral,2023-06
2023-06-04,302435,52,0.000171937771752608,population aging,neutral,2023-06
2023-06-05,478406,162,0.000338624515578818,population aging,neutral,2023-06
2023-06-06,497032,123,0.00024746897584058974,population aging,neutral,2023-06
2023-06-07,511926,112,0.00021878162078112852,population aging,neutral,2023-06
2023-06-08,485205,186,0.0003833431230098618,population aging,neutral,2023-06
2023-06-09,469746,285,0.0006067108607630507,population aging,neutral,2023-06
2023-06-10,309255,68,0.0002198832678533896,population aging,neutral,2023-06
2023-06-11,301437,39,0.0001293802685138188,population aging,neutral,2023-06
2023-06-12,469490,143,0.0003045858271741677,population aging,neutral,2023-06
2023-06-13,507360,146,0.0002877641122674235,population aging,neutral,2023-06
2023-06-14,513410,170,0.00033111937827467325,population aging,neutral,2023-06
2023-06-15,512254,204,0.0003982399356569202,population aging,neutral,2023-06
2023-06-16,479492,238,0.0004963586462339309,population aging,neutral,2023-06
2023-06-17,313647,71,0.00022636913472789475,population aging,neutral,2023-06
2023-06-18,297948,70,0.00023494032515741003,population aging,neutral,2023-06
2023-06-19,454954,137,0.00030112934494476364,population aging,neutral,2023-06
2023-06-20,501975,165,0.00032870162856715973,population aging,neutral,2023-06
2023-06-21,511651,120,0.00023453486849434477,population aging,neutral,2023-06
2023-06-22,500891,183,0.0003653489481743533,population aging,neutral,2023-06
2023-06-23,462693,162,0.0003501241644027465,population aging,neutral,2023-06
2023-06-24,311142,49,0.00015748436405242622,population aging,neutral,2023-06
2023-06-25,294103,72,0.000244812191647144,population aging,neutral,2023-06
2023-06-26,466890,117,0.0002505943584141875,population aging,neutral,2023-06
2023-06-27,488208,188,0.00038508176842657227,population aging,neutral,2023-06
2023-06-28,487306,170,0.00034885677582463585,population aging,neutral,2023-06
2023-06-29,476127,223,0.00046836243271228056,population aging,neutral,2023-06
2023-06-30,457265,173,0.00037833641323958757,population aging,neutral,2023-06
2023-07-01,303381,61,0.00020106730480814553,population aging,neutral,2023-07
2023-07-02,284625,38,0.00013350900307422046,population aging,neutral,2023-07
2023-07-03,445952,133,0.0002982383754305396,population aging,neutral,2023-07
2023-07-04,455884,196,0.00042993393056128316,population aging,neutral,2023-07
2023-07-05,501180,156,0.0003112654136238477,population aging,neutral,2023-07
2023-07-06,493339,197,0.00039931973754355523,population aging,neutral,2023-07
2023-07-07,463370,184,0.0003970908777003259,population aging,neutral,2023-07
2023-07-08,305403,32,0.00010477958631709577,population aging,neutral,2023-07
2023-07-09,291177,36,0.0001236361388433839,population aging,neutral,2023-07
2023-07-10,454453,172,0.0003784769822181832,population aging,neutral,2023-07
2023-07-11,492786,144,0.0002922160938013661,population aging,neutral,2023-07
2023-07-12,495376,180,0.0003633603565776299,population aging,neutral,2023-07
2023-07-13,488915,139,0.0002843029974535451,population aging,neutral,2023-07
2023-07-14,449795,104,0.00023121644304627663,population aging,neutral,2023-07
2023-07-15,300453,43,0.00014311722632158772,population aging,neutral,2023-07
2023-07-16,288895,34,0.00011768981810000173,population aging,neutral,2023-07
2023-07-17,452038,327,0.0007233905114171818,population aging,neutral,2023-07
2023-07-18,489747,212,0.0004328765668804505,population aging,neutral,2023-07
2023-07-19,486941,170,0.000349118271002031,population aging,neutral,2023-07
2023-07-20,476929,162,0.00033967320083282837,population aging,neutral,2023-07
2023-07-21,454340,168,0.0003697671347449047,population aging,neutral,2023-07
2023-07-22,300123,37,0.00012328278739050322,population aging,neutral,2023-07
2023-07-23,292470,55,0.00018805347557014396,population aging,neutral,2023-07
2023-07-24,453290,115,0.00025370072139248604,population aging,neutral,2023-07
2023-07-25,481260,145,0.00030129244067655735,population aging,neutral,2023-07
2023-07-26,491615,260,0.0005288691354006693,population aging,neutral,2023-07
2023-07-27,487834,163,0.0003341300524358696,population aging,neutral,2023-07
2023-07-28,459847,159,0.0003457671790834778,population aging,neutral,2023-07
2023-07-29,299402,35,0.00011689968670883962,population aging,neutral,2023-07
2023-07-30,284070,57,0.00020065476819093885,population aging,neutral,2023-07
2023-07-31,455803,158,0.0003466409830562765,population aging,neutral,2023-07
2023-08-01,477822,164,0.00034322404577436785,population aging,neutral,2023-08
2023-08-02,477375,330,0.0006912804399057345,population aging,neutral,2023-08
2023-08-03,477836,182,0.00038088381787893753,population aging,neutral,2023-08
2023-08-04,448645,94,0.00020951977621504753,population aging,neutral,2023-08
2023-08-05,300483,138,0.00045926059044937653,population aging,neutral,2023-08
2023-08-06,287612,55,0.00019122985132748286,population aging,neutral,2023-08
2023-08-07,440347,131,0.00029749265919831405,population aging,neutral,2023-08
2023-08-08,469410,157,0.0003344624102596877,population aging,neutral,2023-08
2023-08-09,478458,142,0.0002967867608024111,population aging,neutral,2023-08
2023-08-10,476103,109,0.00022894205665580767,population aging,neutral,2023-08
2023-08-11,439680,140,0.00031841339155749636,population aging,neutral,2023-08
2023-08-12,302092,56,0.00018537399202891834,population aging,neutral,2023-08
2023-08-13,287942,51,0.0001771190031325753,population aging,neutral,2023-08
2023-08-14,440043,162,0.0003681458402928805,population aging,neutral,2023-08
2023-08-15,470864,154,0.00032705834381052706,population aging,neutral,2023-08
2023-08-16,468638,174,0.00037128871324988586,population aging,neutral,2023-08
2023-08-17,475136,142,0.0002988617995689655,population aging,neutral,2023-08
2023-08-18,449947,176,0.00039115718073461987,population aging,neutral,2023-08
2023-08-19,313733,59,0.00018805799836166422,population aging,neutral,2023-08
2023-08-20,300751,59,0.0001961755738135534,population aging,neutral,2023-08
2023-08-21,438028,179,0.00040864967536321877,population aging,neutral,2023-08
2023-08-22,401105,124,0.00030914598421859614,population aging,neutral,2023-08
2023-08-23,370413,118,0.00031856333336033023,population aging,neutral,2023-08
2023-08-24,503040,214,0.00042541348600508907,population aging,neutral,2023-08
2023-08-25,456353,211,0.0004623613737611016,population aging,neutral,2023-08
2023-08-26,308918,60,0.00019422629953579914,population aging,neutral,2023-08
2023-08-27,295769,90,0.0003042915248048308,population aging,neutral,2023-08
2023-08-28,448775,275,0.0006127792323547434,population aging,neutral,2023-08
2023-08-29,481751,248,0.0005147887601686348,population aging,neutral,2023-08
2023-08-30,490413,251,0.0005118135122845438,population aging,neutral,2023-08
2023-08-31,497911,142,0.00028519153021323087,population aging,neutral,2023-08
2023-09-01,476936,158,0.0003312813459248201,population aging,neutral,2023-09
2023-09-02,313119,157,0.0005014068133840488,population aging,neutral,2023-09
2023-09-03,311627,87,0.0002791799170161764,population aging,neutral,2023-09
2023-09-04,435333,97,0.0002228179347763666,population aging,neutral,2023-09
2023-09-05,493288,147,0.0002980003567895428,population aging,neutral,2023-09
2023-09-06,510752,142,0.0002780214272288704,population aging,neutral,2023-09
2023-09-07,488234,187,0.0003830130634081199,population aging,neutral,2023-09
2023-09-08,463682,112,0.0002415448518596797,population aging,neutral,2023-09
2023-09-09,321208,39,0.00012141665213817838,population aging,neutral,2023-09
2023-09-10,313055,73,0.00023318586190924917,population aging,neutral,2023-09
2023-09-11,474764,167,0.00035175371342393273,population aging,neutral,2023-09
2023-09-12,501177,216,0.0004309854602266265,population aging,neutral,2023-09
2023-09-13,512947,222,0.0004327932515445065,population aging,neutral,2023-09
2023-09-14,504052,175,0.0003471864014030298,population aging,neutral,2023-09
2023-09-15,477614,132,0.0002763738081379524,population aging,neutral,2023-09
2023-09-16,313024,83,0.00026515538744633,population aging,neutral,2023-09
2023-09-17,307869,56,0.00018189554648243247,population aging,neutral,2023-09
2023-09-18,467258,223,0.0004772523958926332,population aging,neutral,2023-09
2023-09-19,502742,148,0.00029438558942757915,population aging,neutral,2023-09
2023-09-20,519399,168,0.00032345075751012226,population aging,neutral,2023-09
2023-09-21,511175,171,0.00033452340196605856,population aging,neutral,2023-09
2023-09-22,473154,152,0.00032124847301301477,population aging,neutral,2023-09
2023-09-23,316117,76,0.00024041731384265953,population aging,neutral,2023-09
2023-09-24,279092,38,0.00013615581958637294,population aging,neutral,2023-09
2023-09-25,471557,156,0.00033081896780240774,population aging,neutral,2023-09
2023-09-26,493643,226,0.00045782073279677823,population aging,neutral,2023-09
2023-09-27,505379,140,0.00027701982076817596,population aging,neutral,2023-09
2023-09-28,488069,247,0.0005060759851578363,population aging,neutral,2023-09
2023-09-29,447544,106,0.00023684822051016214,population aging,neutral,2023-09
2023-09-30,315650,63,0.0001995881514335498,population aging,neutral,2023-09
2023-10-01,291636,110,0.00037718251519016857,population aging,neutral,2023-10
2023-10-02,449201,163,0.00036286651187330393,population aging,neutral,2023-10
2023-10-03,405978,103,0.0002537083290227549,population aging,neutral,2023-10
2023-10-04,414982,164,0.00039519786400373994,population aging,neutral,2023-10
2023-10-05,450132,157,0.0003487865781592955,population aging,neutral,2023-10
2023-10-06,377905,266,0.0007038806049139334,population aging,neutral,2023-10
2023-10-07,251209,39,0.00015524921479724053,population aging,neutral,2023-10
2023-10-08,309776,45,0.00014526625690821756,population aging,neutral,2023-10
2023-10-09,440844,128,0.0002903521427080781,population aging,neutral,2023-10
2023-10-10,490873,172,0.00035039613097481427,population aging,neutral,2023-10
2023-10-11,503094,141,0.0002802657157509332,population aging,neutral,2023-10
2023-10-12,487234,258,0.0005295196969012835,population aging,neutral,2023-10
2023-10-13,468088,151,0.0003225889149048897,population aging,neutral,2023-10
2023-10-14,310303,41,0.00013212891915321477,population aging,neutral,2023-10
2023-10-15,229331,45,0.00019622292668675407,population aging,neutral,2023-10
2023-10-16,378908,82,0.00021641137162583003,population aging,neutral,2023-10
2023-10-17,354366,159,0.0004486886439443965,population aging,neutral,2023-10
2023-10-18,454881,161,0.00035393872243509844,population aging,neutral,2023-10
2023-10-19,324728,111,0.00034182454238624324,population aging,neutral,2023-10
2023-10-20,449556,110,0.0002446858678340407,population aging,neutral,2023-10
2023-10-21,300472,48,0.00015974866210495488,population aging,neutral,2023-10
2023-10-22,295955,47,0.00015880792688077578,population aging,neutral,2023-10
2023-10-23,414959,129,0.00031087408635551946,population aging,neutral,2023-10
2023-10-24,417249,198,0.0004745367873859494,population aging,neutral,2023-10
2023-10-25,379766,168,0.0004423776746733515,population aging,neutral,2023-10
2023-10-26,375887,191,0.0005081314331168676,population aging,neutral,2023-10
2023-10-27,474875,160,0.00033693077125559356,population aging,neutral,2023-10
2023-10-28,240563,40,0.00016627660945365663,population aging,neutral,2023-10
2023-10-29,279231,43,0.00015399436309005806,population aging,neutral,2023-10
2023-10-30,325647,115,0.0003531431273741198,population aging,neutral,2023-10
2023-10-31,454676,172,0.00037829135472292356,population aging,neutral,2023-10
2023-11-01,406342,162,0.00039867894532192097,population aging,neutral,2023-11
2023-11-02,313387,103,0.0003286671112713673,population aging,neutral,2023-11
2023-11-03,353019,108,0.0003059325418745167,population aging,neutral,2023-11
2023-11-04,217424,61,0.00028055780410626244,population aging,neutral,2023-11
2023-11-05,238825,50,0.00020935831675913326,population aging,neutral,2023-11
2023-11-06,293997,92,0.00031292836321459064,population aging,neutral,2023-11
2023-11-07,349578,160,0.00045769470618860453,population aging,neutral,2023-11
2023-11-08,395019,160,0.0004050438080193611,population aging,neutral,2023-11
2023-11-09,477530,259,0.0005423743010910309,population aging,neutral,2023-11
2023-11-10,496152,174,0.0003506989793450394,population aging,neutral,2023-11
2023-11-11,372697,75,0.00020123585647322087,population aging,neutral,2023-11
2023-11-12,343914,86,0.00025006251562890725,population aging,neutral,2023-11
2023-11-13,505874,117,0.0002312828886244401,population aging,neutral,2023-11
2023-11-14,531886,176,0.0003308979743779682,population aging,neutral,2023-11
2023-11-15,532214,222,0.0004171254420214425,population aging,neutral,2023-11
2023-11-16,528144,204,0.0003862582931927656,population aging,neutral,2023-11
2023-11-17,518066,237,0.0004574706697602236,population aging,neutral,2023-11
2023-11-18,374406,56,0.00014957025261347307,population aging,neutral,2023-11
2023-11-19,346778,79,0.0002278114528603314,population aging,neutral,2023-11
2023-11-20,489625,165,0.0003369925963747766,population aging,neutral,2023-11
2023-11-21,493213,114,0.00023113745988041678,population aging,neutral,2023-11
2023-11-22,570322,146,0.0002559957357422649,population aging,neutral,2023-11
2023-11-23,510558,104,0.00020369869828697229,population aging,neutral,2023-11
2023-11-24,465253,86,0.00018484566461688585,population aging,neutral,2023-11
2023-11-25,339983,68,0.000200010000500025,population aging,neutral,2023-11
2023-11-26,350990,47,0.00013390694891592353,population aging,neutral,2023-11
2023-11-27,499915,117,0.00023403978676374984,population aging,neutral,2023-11
2023-11-28,531630,165,0.00031036623215394165,population aging,neutral,2023-11
2023-11-29,552523,312,0.0005646823752133395,population aging,neutral,2023-11
2023-11-30,560459,217,0.00038718264850774096,population aging,neutral,2023-11
2023-12-01,521593,214,0.00041028157969911404,population aging,neutral,2023-12
2023-12-02,370071,53,0.0001432157612998587,population aging,neutral,2023-12
2023-12-03,346452,52,0.00015009294216803483,population aging,neutral,2023-12
2023-12-04,508715,188,0.0003695585937116067,population aging,neutral,2023-12
2023-12-05,439522,112,0.00025482228420875406,population aging,neutral,2023-12
2023-12-06,447712,139,0.00031046744335644344,population aging,neutral,2023-12
2023-12-07,444233,186,0.00041869919614256483,population aging,neutral,2023-12
2023-12-08,426877,210,0.0004919449864949388,population aging,neutral,2023-12
2023-12-09,306237,120,0.0003918533684695187,population aging,neutral,2023-12
2023-12-10,301897,171,0.000566418347979609,population aging,neutral,2023-12
2023-12-11,432070,274,0.0006341565024185896,population aging,neutral,2023-12
2023-12-12,453920,148,0.00032604864293267537,population aging,neutral,2023-12
2023-12-13,464155,257,0.0005536943477933018,population aging,neutral,2023-12
2023-12-14,457220,340,0.00074362451336337,population aging,neutral,2023-12
2023-12-15,434987,207,0.00047587629055580974,population aging,neutral,2023-12
2023-12-16,299627,113,0.0003771355718943887,population aging,neutral,2023-12
2023-12-17,289281,77,0.00026617717720831994,population aging,neutral,2023-12
2023-12-18,432847,236,0.0005452272974053187,population aging,neutral,2023-12
2023-12-19,442004,208,0.00047058397661559623,population aging,neutral,2023-12
2023-12-20,453183,268,0.0005913725801718069,population aging,neutral,2023-12
2023-12-21,439238,155,0.0003528838579540022,population aging,neutral,2023-12
2023-12-22,409045,91,0.0002224694104560623,population aging,neutral,2023-12
2023-12-23,284409,30,0.00010548189403288925,population aging,neutral,2023-12
2023-12-24,254126,24,9.444134012261634e-05,population aging,neutral,2023-12
2023-12-25,262260,25,9.532524975215435e-05,population aging,neutral,2023-12
2023-12-26,334738,76,0.00022704323978753533,population aging,neutral,2023-12
2023-12-27,385441,151,0.00039175905002322015,population aging,neutral,2023-12
2023-12-28,390902,125,0.0003197732423983505,population aging,neutral,2023-12
2023-12-29,368395,80,0.0002171582133307998,population aging,neutral,2023-12
2023-12-30,276938,42,0.00015165849395893665,population aging,neutral,2023-12
2023-12-31,253133,29,0.00011456428043755654,population aging,neutral,2023-12
2023-01-01,386660,39,0.0001008638079966896,active aging,empowering,2023-01
2023-01-02,376736,25,6.635946657606387e-05,active aging,empowering,2023-01
2023-01-03,463750,51,0.00010997304582210243,active aging,empowering,2023-01
2023-01-04,476285,92,0.0001931616574110039,active aging,empowering,2023-01
2023-01-05,513716,52,0.00010122324397137717,active aging,empowering,2023-01
2023-01-06,446257,57,0.0001277290888434243,active aging,empowering,2023-01
2023-01-07,338006,33,9.763140299284627e-05,active aging,empowering,2023-01
2023-01-08,321144,25,7.784669805445532e-05,active aging,empowering,2023-01
2023-01-09,516613,104,0.00020131123297323142,active aging,empowering,2023-01
2023-01-10,518847,58,0.00011178632621948281,active aging,empowering,2023-01
2023-01-11,555868,89,0.00016010995416177942,active aging,empowering,2023-01
2023-01-12,526056,106,0.00020149946013352192,active aging,empowering,2023-01
2023-01-13,488831,79,0.00016161004518944175,active aging,empowering,2023-01
2023-01-14,322746,47,0.00014562535244433704,active aging,empowering,2023-01
2023-01-15,311609,28,8.985619799171398e-05,active aging,empowering,2023-01
2023-01-16,460938,80,0.00017355913376636338,active aging,empowering,2023-01
2023-01-17,508077,68,0.0001338379812508734,active aging,empowering,2023-01
2023-01-18,524187,94,0.00017932531711011527,active aging,empowering,2023-01
2023-01-19,517612,83,0.00016035176927891936,active aging,empowering,2023-01
2023-01-20,483858,47,9.713593657643358e-05,active aging,empowering,2023-01
2023-01-21,325412,35,0.00010755595982938552,active aging,empowering,2023-01
2023-01-22,311528,23,7.382963971135821e-05,active aging,empowering,2023-01
2023-01-23,474487,143,0.0003013781199484917,active aging,empowering,2023-01
2023-01-24,503497,71,0.00014101374983366337,active aging,empowering,2023-01
2023-01-25,513829,171,0.0003327955409289861,active aging,empowering,2023-01
2023-01-26,504774,63,0.00012480833006454375,active aging,empowering,2023-01
2023-01-27,478129,83,0.00017359331895785448,active aging,empowering,2023-01
2023-01-28,327154,39,0.00011920991337412962,active aging,empowering,2023-01
2023-01-29,337263,43,0.00012749693859095127,active aging,empowering,2023-01
2023-01-30,498506,109,0.0002186533361684714,active aging,empowering,2023-01
2023-01-31,520924,48,9.21439595795164e-05,active aging,empowering,2023-01
2023-02-01,545720,91,0.0001667521806054387,active aging,empowering,2023-02
2023-02-02,521178,70,0.00013431111827437076,active aging,empowering,2023-02
2023-02-03,479265,70,0.0001460569830886879,active aging,empowering,2023-02
2023-02-04,336576,26,7.724852633580529e-05,active aging,empowering,2023-02
2023-02-05,313435,15,4.7856812417247595e-05,active aging,empowering,2023-02
2023-02-06,489890,66,0.00013472412174161545,active aging,empowering,2023-02
2023-02-07,509337,172,0.00033769390403603117,active aging,empowering,2023-02
2023-02-08,527289,92,0.0001744773738879438,active aging,empowering,2023-02
2023-02-09,519827,76,0.0001462024865965023,active aging,empowering,2023-02
2023-02-10,490576,100,0.00020384201428524836,active aging,empowering,2023-02
2023-02-11,321346,31,9.646922631680494e-05,active aging,empowering,2023-02
2023-02-12,315406,38,0.00012047963577103796,active aging,empowering,2023-02
2023-02-13,484652,78,0.00016094022102457022,active aging,empowering,2023-02
2023-02-14,511527,69,0.00013489024039786755,active aging,empowering,2023-02
2023-02-15,517380,70,0.00013529707371757703,active aging,empowering,2023-02
2023-02-16,519253,76,0.00014636410381836985,active aging,empowering,2023-02
2023-02-17,484478,124,0.0002559455744120476,active aging,empowering,2023-02
2023-02-18,321085,67,0.00020866748680256007,active aging,empowering,2023-02
2023-02-19,310960,28,9.004373552868537e-05,active aging,empowering,2023-02
2023-02-20,443848,44,9.913303653503001e-05,active aging,empowering,2023-02
2023-02-21,479395,55,0.00011472793833894805,active aging,empowering,2023-02
2023-02-22,501956,61,0.00012152459578130353,active aging,empowering,2023-02
2023-02-23,496300,96,0.00019343139230304252,active aging,empowering,2023-02
2023-02-24,471742,58,0.00012294856086589705,active aging,empowering,2023-02
2023-02-25,323605,36,0.00011124673598986419,active aging,empowering,2023-02
2023-02-26,307580,38,0.00012354509395929515,active aging,empowering,2023-02
2023-02-27,475064,85,0.0001789232608659044,active aging,empowering,2023-02
2023-02-28,500745,69,0.00013779468591798222,active aging,empowering,2023-02
2023-03-01,514545,82,0.0001593640983781788,active aging,empowering,2023-03
2023-03-02,510532,69,0.0001351531343774729,active aging,empowering,2023-03
2023-03-03,478228,55,0.00011500790417959634,active aging,empowering,2023-03
2023-03-04,318967,32,0.00010032385795395762,active aging,empowering,2023-03
2023-03-05,306986,37,0.00012052666896861746,active aging,empowering,2023-03
2023-03-06,477110,66,0.00013833287921024502,active aging,empowering,2023-03
2023-03-07,491276,115,0.00023408430291730107,active aging,empowering,2023-03
2023-03-08,479238,100,0.00020866458836736653,active aging,empowering,2023-03
2023-03-09,500869,87,0.00017369811268016188,active aging,empowering,2023-03
2023-03-10,474747,81,0.00017061719189378764,active aging,empowering,2023-03
2023-03-11,312372,42,0.000134455072797818,active aging,empowering,2023-03
2023-03-12,313775,53,0.00016891084375746953,active aging,empowering,2023-03
2023-03-13,483073,71,0.00014697571588559078,active aging,empowering,2023-03
2023-03-14,502396,140,0.00027866463904967394,active aging,empowering,2023-03
2023-03-15,512681,75,0.00014628979813958388,active aging,empowering,2023-03
2023-03-16,515796,79,0.00015316132734647032,active aging,empowering,2023-03
2023-03-17,477867,48,0.00010044635850560931,active aging,empowering,2023-03
2023-03-18,312067,39,0.00012497316281439563,active aging,empowering,2023-03
2023-03-19,301941,29,9.604525387410123e-05,active aging,empowering,2023-03
2023-03-20,473417,67,0.00014152427986320728,active aging,empowering,2023-03
2023-03-21,486641,76,0.00015617262006283893,active aging,empowering,2023-03
2023-03-22,503482,82,0.0001628658025510346,active aging,empowering,2023-03
2023-03-23,494531,99,0.0002001896746614469,active aging,empowering,2023-03
2023-03-24,462455,79,0.00017082743185823485,active aging,empowering,2023-03
2023-03-25,309743,59,0.00019048049512014798,active aging,empowering,2023-03
2023-03-26,299147,23,7.68852771379957e-05,active aging,empowering,2023-03
2023-03-27,475695,104,0.00021862748189491166,active aging,empowering,2023-03
2023-03-28,490819,56,0.00011409501262176077,active aging,empowering,2023-03
2023-03-29,497556,71,0.00014269750540642662,active aging,empowering,2023-03
2023-03-30,420677,89,0.00021156374130270968,active aging,empowering,2023-03
2023-03-31,449869,53,0.00011781207418159509,active aging,empowering,2023-03
2023-04-01,315540,28,8.873676871395069e-05,active aging,empowering,2023-04
2023-04-02,309179,33,0.0001067342866106689,active aging,empowering,2023-04
2023-04-03,476836,60,0.00012582942563061513,active aging,empowering,2023-04
2023-04-04,487193,61,0.000125207053467517,active aging,empowering,2023-04
2023-04-05,488458,106,0.00021700944605268006,active aging,empowering,2023-04
2023-04-06,459113,61,0.00013286489382788116,active aging,empowering,2023-04
2023-04-07,389270,49,0.0001258766408919259,active aging,empowering,2023-04
